month,other,prepawn_other,redemption_other,returned_other,private_sale_other,return_to_seller_other
2011-08,252.0,0.0,1.0,,,
2011-08,66.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,90.0,0.0,0.0,,,
2011-08,17.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,122.0,0.0,5.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,46.0,0.0,1.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,338.0,0.0,1.0,,,
2011-08,11.0,0.0,0.0,,,
2011-08,126.0,0.0,0.0,,,
2011-08,91.0,0.0,2.0,,,
2011-08,163.0,0.0,2.0,,,
2011-08,51.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,19.0,0.0,0.0,,,
2011-08,94.0,0.0,0.0,,,
2011-08,89.0,0.0,0.0,,,
2011-08,154.0,0.0,1.0,,,
2011-08,106.0,0.0,1.0,,,
2011-08,284.0,0.0,3.0,,,
2011-08,34.0,0.0,0.0,,,
2011-08,10.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,12.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,103.0,0.0,0.0,,,
2011-08,237.0,0.0,0.0,,,
2011-08,215.0,0.0,9.0,,,
2011-08,26.0,0.0,0.0,,,
2011-08,345.0,0.0,0.0,,,
2011-08,291.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,1.0,0.0,0.0,,,
2011-08,7.0,0.0,0.0,,,
2011-08,108.0,0.0,2.0,,,
2011-08,32.0,0.0,1.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,865.0,0.0,15.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,16.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,0.0,0.0,0.0,,,
2011-08,422.0,0.0,3.0,,,
2011-08,89.0,0.0,0.0,,,
2011-08,124.0,0.0,0.0,,,
2011-08,26.0,0.0,0.0,,,
2011-07,161.0,0.0,1.0,,,
2011-07,61.0,0.0,0.0,,,
2011-07,244.0,1.0,1.0,,,
2011-07,46.0,0.0,2.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,76.0,0.0,0.0,,,
2011-07,18.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,0.0,1.0,3.0,,,
2011-07,138.0,0.0,3.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,46.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,240.0,0.0,0.0,,,
2011-07,17.0,0.0,0.0,,,
2011-07,111.0,0.0,0.0,,,
2011-07,74.0,0.0,1.0,,,
2011-07,175.0,0.0,0.0,,,
2011-07,36.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,23.0,0.0,0.0,,,
2011-07,87.0,0.0,0.0,,,
2011-07,100.0,0.0,0.0,,,
2011-07,150.0,0.0,2.0,,,
2011-07,78.0,0.0,2.0,,,
2011-07,289.0,0.0,1.0,,,
2011-07,44.0,0.0,0.0,,,
2011-07,7.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,16.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,80.0,0.0,1.0,,,
2011-07,212.0,0.0,0.0,,,
2011-07,169.0,0.0,3.0,,,
2011-07,16.0,0.0,0.0,,,
2011-07,415.0,0.0,0.0,,,
2011-07,245.0,0.0,1.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,3.0,0.0,0.0,,,
2011-07,11.0,0.0,0.0,,,
2011-07,114.0,1.0,2.0,,,
2011-07,25.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,760.0,0.0,8.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,16.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,0.0,0.0,0.0,,,
2011-07,393.0,0.0,0.0,,,
2011-07,70.0,0.0,0.0,,,
2011-07,110.0,1.0,0.0,,,
2011-07,20.0,0.0,0.0,,,
2011-06,153.0,0.0,3.0,,,
2011-06,66.0,0.0,0.0,,,
2011-06,220.0,0.0,2.0,,,
2011-06,64.0,0.0,1.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,94.0,0.0,0.0,,,
2011-06,18.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,114.0,0.0,0.0,,,
2011-06,2.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,46.0,0.0,1.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,251.0,0.0,0.0,,,
2011-06,8.0,0.0,0.0,,,
2011-06,87.0,0.0,1.0,,,
2011-06,89.0,0.0,1.0,,,
2011-06,147.0,0.0,1.0,,,
2011-06,31.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,16.0,0.0,1.0,,,
2011-06,77.0,0.0,0.0,,,
2011-06,90.0,0.0,0.0,,,
2011-06,154.0,0.0,3.0,,,
2011-06,63.0,0.0,1.0,,,
2011-06,258.0,0.0,1.0,,,
2011-06,42.0,0.0,1.0,,,
2011-06,9.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,10.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,82.0,0.0,0.0,,,
2011-06,225.0,0.0,0.0,,,
2011-06,158.0,0.0,6.0,,,
2011-06,17.0,0.0,0.0,,,
2011-06,370.0,0.0,3.0,,,
2011-06,208.0,0.0,1.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,5.0,0.0,0.0,,,
2011-06,18.0,0.0,0.0,,,
2011-06,148.0,0.0,1.0,,,
2011-06,35.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,766.0,0.0,14.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,10.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,0.0,0.0,0.0,,,
2011-06,407.0,0.0,1.0,,,
2011-06,63.0,0.0,0.0,,,
2011-06,111.0,1.0,0.0,,,
2011-06,26.0,0.0,0.0,,,
2011-05,151.0,0.0,2.0,,,
2011-05,54.0,0.0,0.0,,,
2011-05,253.0,0.0,3.0,,,
2011-05,43.0,0.0,1.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,80.0,0.0,0.0,,,
2011-05,18.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,0.0,0.0,5.0,,,
2011-05,113.0,0.0,2.0,,,
2011-05,2.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,46.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,241.0,0.0,0.0,,,
2011-05,6.0,0.0,1.0,,,
2011-05,73.0,0.0,1.0,,,
2011-05,96.0,0.0,0.0,,,
2011-05,128.0,0.0,0.0,,,
2011-05,38.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,26.0,0.0,0.0,,,
2011-05,110.0,0.0,0.0,,,
2011-05,104.0,0.0,0.0,,,
2011-05,144.0,0.0,1.0,,,
2011-05,60.0,0.0,4.0,,,
2011-05,254.0,0.0,1.0,,,
2011-05,41.0,0.0,0.0,,,
2011-05,9.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,10.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,106.0,0.0,1.0,,,
2011-05,250.0,0.0,0.0,,,
2011-05,180.0,0.0,2.0,,,
2011-05,17.0,0.0,1.0,,,
2011-05,359.0,0.0,0.0,,,
2011-05,206.0,0.0,2.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,8.0,0.0,0.0,,,
2011-05,8.0,0.0,0.0,,,
2011-05,70.0,0.0,2.0,,,
2011-05,37.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,767.0,0.0,8.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,15.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,0.0,0.0,0.0,,,
2011-05,423.0,0.0,0.0,,,
2011-05,58.0,0.0,1.0,,,
2011-05,141.0,1.0,0.0,,,
2011-05,39.0,0.0,0.0,,,
2011-04,175.0,0.0,3.0,,,
2011-04,105.0,0.0,0.0,,,
2011-04,273.0,0.0,2.0,,,
2011-04,67.0,0.0,2.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,116.0,0.0,0.0,,,
2011-04,21.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,132.0,0.0,0.0,,,
2011-04,2.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,60.0,0.0,1.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,285.0,0.0,0.0,,,
2011-04,21.0,0.0,0.0,,,
2011-04,165.0,0.0,1.0,,,
2011-04,130.0,0.0,2.0,,,
2011-04,150.0,0.0,0.0,,,
2011-04,45.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,35.0,0.0,2.0,,,
2011-04,97.0,0.0,0.0,,,
2011-04,135.0,0.0,0.0,,,
2011-04,215.0,0.0,2.0,,,
2011-04,64.0,0.0,2.0,,,
2011-04,298.0,0.0,0.0,,,
2011-04,49.0,0.0,0.0,,,
2011-04,8.0,0.0,2.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,10.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,109.0,0.0,1.0,,,
2011-04,375.0,0.0,0.0,,,
2011-04,254.0,0.0,1.0,,,
2011-04,20.0,0.0,0.0,,,
2011-04,472.0,0.0,0.0,,,
2011-04,351.0,0.0,1.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,6.0,0.0,0.0,,,
2011-04,19.0,0.0,0.0,,,
2011-04,87.0,0.0,1.0,,,
2011-04,42.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,898.0,0.0,5.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,18.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,0.0,0.0,0.0,,,
2011-04,465.0,0.0,0.0,,,
2011-04,103.0,0.0,0.0,,,
2011-04,196.0,1.0,0.0,,,
2011-04,46.0,0.0,0.0,,,
2011-03,230.0,0.0,1.0,,,
2011-03,130.0,0.0,0.0,,,
2011-03,337.0,0.0,0.0,,,
2011-03,85.0,0.0,3.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,83.0,0.0,0.0,,,
2011-03,26.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,144.0,0.0,3.0,,,
2011-03,2.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,77.0,0.0,1.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,468.0,0.0,0.0,,,
2011-03,22.0,0.0,1.0,,,
2011-03,218.0,0.0,1.0,,,
2011-03,139.0,0.0,2.0,,,
2011-03,206.0,0.0,0.0,,,
2011-03,76.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,32.0,0.0,0.0,,,
2011-03,136.0,0.0,0.0,,,
2011-03,145.0,0.0,0.0,,,
2011-03,239.0,0.0,0.0,,,
2011-03,82.0,0.0,0.0,,,
2011-03,393.0,0.0,0.0,,,
2011-03,58.0,0.0,0.0,,,
2011-03,19.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,17.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,148.0,0.0,1.0,,,
2011-03,419.0,0.0,0.0,,,
2011-03,240.0,0.0,5.0,,,
2011-03,39.0,0.0,0.0,,,
2011-03,623.0,0.0,1.0,,,
2011-03,311.0,0.0,1.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,9.0,0.0,0.0,,,
2011-03,21.0,0.0,0.0,,,
2011-03,109.0,0.0,3.0,,,
2011-03,46.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,972.0,0.0,6.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,28.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,0.0,0.0,0.0,,,
2011-03,598.0,0.0,1.0,,,
2011-03,127.0,0.0,0.0,,,
2011-03,211.0,0.0,0.0,,,
2011-03,37.0,0.0,1.0,,,
2011-02,147.0,0.0,4.0,,,
2011-02,73.0,0.0,0.0,,,
2011-02,248.0,0.0,4.0,,,
2011-02,64.0,0.0,1.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,103.0,0.0,0.0,,,
2011-02,33.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,0.0,0.0,1.0,,,
2011-02,141.0,0.0,4.0,,,
2011-02,2.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,69.0,0.0,1.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,284.0,0.0,0.0,,,
2011-02,26.0,0.0,0.0,,,
2011-02,156.0,0.0,1.0,,,
2011-02,132.0,0.0,2.0,,,
2011-02,141.0,0.0,0.0,,,
2011-02,52.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,36.0,0.0,0.0,,,
2011-02,70.0,0.0,0.0,,,
2011-02,120.0,1.0,0.0,,,
2011-02,183.0,0.0,0.0,,,
2011-02,105.0,0.0,3.0,,,
2011-02,358.0,0.0,0.0,,,
2011-02,45.0,0.0,0.0,,,
2011-02,8.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,8.0,0.0,1.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,113.0,0.0,1.0,,,
2011-02,363.0,0.0,0.0,,,
2011-02,279.0,0.0,4.0,,,
2011-02,16.0,0.0,0.0,,,
2011-02,579.0,0.0,1.0,,,
2011-02,292.0,0.0,2.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,4.0,0.0,0.0,,,
2011-02,27.0,0.0,0.0,,,
2011-02,142.0,0.0,2.0,,,
2011-02,34.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,868.0,1.0,14.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,20.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,0.0,0.0,0.0,,,
2011-02,442.0,0.0,1.0,,,
2011-02,106.0,0.0,1.0,,,
2011-02,141.0,0.0,0.0,,,
2011-02,27.0,0.0,0.0,,,
2011-01,158.0,0.0,0.0,,,
2011-01,75.0,0.0,0.0,,,
2011-01,191.0,0.0,5.0,,,
2011-01,62.0,0.0,1.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,50.0,0.0,0.0,,,
2011-01,20.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,0.0,0.0,1.0,,,
2011-01,100.0,0.0,1.0,,,
2011-01,2.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,45.0,0.0,1.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,359.0,0.0,0.0,,,
2011-01,27.0,0.0,0.0,,,
2011-01,146.0,0.0,2.0,,,
2011-01,116.0,0.0,3.0,,,
2011-01,159.0,0.0,0.0,,,
2011-01,74.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,29.0,0.0,0.0,,,
2011-01,87.0,0.0,0.0,,,
2011-01,103.0,0.0,0.0,,,
2011-01,129.0,0.0,0.0,,,
2011-01,64.0,0.0,1.0,,,
2011-01,270.0,0.0,1.0,,,
2011-01,30.0,0.0,0.0,,,
2011-01,10.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,9.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,97.0,0.0,2.0,,,
2011-01,304.0,0.0,0.0,,,
2011-01,166.0,0.0,5.0,,,
2011-01,18.0,0.0,0.0,,,
2011-01,417.0,1.0,1.0,,,
2011-01,227.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,12.0,0.0,0.0,,,
2011-01,16.0,0.0,0.0,,,
2011-01,98.0,0.0,1.0,,,
2011-01,33.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,774.0,0.0,13.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,19.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,0.0,0.0,0.0,,,
2011-01,421.0,0.0,0.0,,,
2011-01,82.0,0.0,1.0,,,
2011-01,118.0,0.0,0.0,,,
2011-01,32.0,0.0,0.0,,,
2010-12,152.0,0.0,3.0,,,
2010-12,93.0,0.0,0.0,,,
2010-12,219.0,0.0,0.0,,,
2010-12,62.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,32.0,0.0,0.0,,,
2010-12,20.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,0.0,0.0,2.0,,,
2010-12,122.0,0.0,2.0,,,
2010-12,1.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,61.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,236.0,0.0,0.0,,,
2010-12,16.0,0.0,0.0,,,
2010-12,126.0,0.0,0.0,,,
2010-12,103.0,0.0,4.0,,,
2010-12,135.0,0.0,0.0,,,
2010-12,40.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,21.0,0.0,1.0,,,
2010-12,89.0,0.0,0.0,,,
2010-12,104.0,0.0,0.0,,,
2010-12,145.0,0.0,0.0,,,
2010-12,98.0,0.0,6.0,,,
2010-12,270.0,0.0,0.0,,,
2010-12,38.0,0.0,0.0,,,
2010-12,15.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,15.0,0.0,0.0,,,
2010-12,0.0,0.0,0.0,,,
2010-12,98.0,0.0,0.0,,,
2010-12,285.0,0.0,0.0,,,
2010-12,178.0,0.0,3.0,,,
