month,handgun,prepawn_handgun,redemption_handgun,returned_handgun,rentals_handgun,private_sale_handgun,return_to_seller_handgun
2011-02,3293.0,0.0,0.0,,,,
2011-02,1541.0,0.0,1.0,,,,
2011-02,6272.0,0.0,164.0,,,,
2011-02,6920.0,24.0,1425.0,,,,
2011-02,16363.0,4.0,922.0,,,,
2011-02,2479.0,3.0,495.0,,,,
2011-02,117.0,0.0,4.0,,,,
2011-02,5043.0,0.0,366.0,,,,
2011-02,2685.0,0.0,0.0,,,,
2011-02,2467.0,0.0,0.0,,,,
2011-02,4609.0,4.0,605.0,,,,
2011-02,5940.0,0.0,0.0,,,,
2011-02,359.0,11.0,2318.0,,,,
2011-02,1268.0,0.0,37.0,,,,
2011-02,24197.0,14.0,1245.0,,,,
2011-02,10419.0,8.0,1707.0,,,,
2011-02,9061.0,0.0,0.0,,,,
2011-02,0.0,0.0,0.0,,,,
2011-02,587.0,0.0,0.0,,,,
2011-02,812.0,0.0,0.0,,,,
2011-02,10531.0,11.0,1194.0,,,,
2011-02,1915.0,0.0,118.0,,,,
2011-02,21069.0,0.0,0.0,,,,
2011-02,41341.0,78.0,6543.0,,,,
2011-02,2916.0,0.0,0.0,,,,
2011-02,1119.0,0.0,0.0,,,,
2011-02,27.0,0.0,0.0,,,,
2011-02,19068.0,0.0,0.0,,,,
2011-02,12701.0,4.0,1334.0,,,,
2011-02,6537.0,7.0,1119.0,,,,
2011-02,7023.0,0.0,27.0,,,,
2011-02,1556.0,2.0,149.0,,,,
2011-01,10128.0,12.0,1711.0,,,,
2011-01,1794.0,3.0,147.0,,,,
2011-01,9310.0,7.0,1098.0,,,,
2011-01,4545.0,5.0,858.0,,,,
2011-01,23418.0,0.0,0.0,,,,
2011-01,11705.0,0.0,0.0,,,,
2011-01,3956.0,0.0,0.0,,,,
2011-01,845.0,0.0,0.0,,,,
2011-01,17.0,0.0,0.0,,,,
2011-01,32684.0,39.0,1021.0,,,,
2011-01,9240.0,14.0,1305.0,,,,
2011-01,21.0,0.0,0.0,,,,
2011-01,0.0,0.0,0.0,,,,
2011-01,2023.0,3.0,288.0,,,,
2011-01,10486.0,0.0,0.0,,,,
2011-01,11783.0,0.0,2.0,,,,
2011-01,86.0,0.0,5.0,,,,
2011-01,5676.0,5.0,397.0,,,,
2011-01,7773.0,4.0,1399.0,,,,
2011-01,8332.0,2.0,934.0,,,,
2011-01,1953.0,15.0,66.0,,,,
2011-01,0.0,0.0,0.0,,,,
2011-01,3620.0,1.0,61.0,,,,
2011-01,3305.0,0.0,0.0,,,,
2011-01,1389.0,0.0,0.0,,,,
2011-01,5154.0,2.0,138.0,,,,
2011-01,4208.0,34.0,939.0,,,,
2011-01,14075.0,8.0,634.0,,,,
2011-01,1850.0,1.0,410.0,,,,
2011-01,139.0,0.0,2.0,,,,
2011-01,4324.0,0.0,309.0,,,,
2011-01,2597.0,0.0,0.0,,,,
2011-01,2268.0,0.0,0.0,,,,
2011-01,3527.0,10.0,444.0,,,,
2011-01,5387.0,0.0,0.0,,,,
2011-01,297.0,14.0,1415.0,,,,
2011-01,930.0,0.0,31.0,,,,
2011-01,18305.0,26.0,849.0,,,,
2011-01,10078.0,6.0,1255.0,,,,
2011-01,7234.0,0.0,0.0,,,,
2011-01,0.0,0.0,0.0,,,,
2011-01,623.0,0.0,0.0,,,,
2011-01,669.0,0.0,0.0,,,,
2011-01,6022.0,6.0,758.0,,,,
2011-01,1605.0,0.0,107.0,,,,
2011-01,15601.0,0.0,0.0,,,,
2011-01,34251.0,60.0,4795.0,,,,
2011-01,2628.0,0.0,0.0,,,,
2011-01,800.0,0.0,0.0,,,,
2011-01,16.0,0.0,0.0,,,,
2011-01,13928.0,0.0,0.0,,,,
2011-01,10723.0,3.0,1048.0,,,,
2011-01,4288.0,4.0,829.0,,,,
2011-01,5558.0,0.0,22.0,,,,
2011-01,1167.0,5.0,97.0,,,,
2010-12,13978.0,6.0,1673.0,,,,
2010-12,2553.0,3.0,149.0,,,,
2010-12,9943.0,6.0,921.0,,,,
2010-12,5816.0,8.0,807.0,,,,
2010-12,24519.0,0.0,0.0,,,,
2010-12,13951.0,0.0,0.0,,,,
2010-12,4371.0,0.0,0.0,,,,
2010-12,1003.0,0.0,0.0,,,,
2010-12,25.0,0.0,0.0,,,,
2010-12,34196.0,40.0,1002.0,,,,
2010-12,12171.0,14.0,1288.0,,,,
2010-12,25.0,0.0,0.0,,,,
2010-12,0.0,0.0,0.0,,,,
2010-12,2652.0,0.0,255.0,,,,
2010-12,11217.0,0.0,0.0,,,,
2010-12,11672.0,0.0,1.0,,,,
2010-12,76.0,0.0,1.0,,,,
2010-12,6722.0,2.0,446.0,,,,
2010-12,10109.0,13.0,1481.0,,,,
2010-12,10731.0,2.0,881.0,,,,
2010-12,2281.0,13.0,56.0,,,,
2010-12,0.0,0.0,0.0,,,,
2010-12,3425.0,0.0,50.0,,,,
2010-12,3378.0,0.0,0.0,,,,
2010-12,1559.0,0.0,0.0,,,,
2010-12,5236.0,1.0,105.0,,,,
2010-12,5900.0,32.0,930.0,,,,
2010-12,15736.0,1.0,669.0,,,,
2010-12,2666.0,1.0,341.0,,,,
2010-12,172.0,0.0,2.0,,,,
2010-12,5046.0,0.0,235.0,,,,
2010-12,2809.0,0.0,0.0,,,,
2010-12,2004.0,0.0,0.0,,,,
2010-12,4431.0,3.0,333.0,,,,
2010-12,5392.0,0.0,0.0,,,,
2010-12,361.0,9.0,1377.0,,,,
2010-12,984.0,4.0,24.0,,,,
2010-12,21429.0,29.0,743.0,,,,
2010-12,11050.0,7.0,1332.0,,,,
2010-12,8088.0,0.0,0.0,,,,
2010-12,0.0,0.0,0.0,,,,
2010-12,656.0,0.0,0.0,,,,
2010-12,746.0,0.0,0.0,,,,
2010-12,7545.0,7.0,721.0,,,,
2010-12,1826.0,0.0,82.0,,,,
2010-12,18915.0,0.0,0.0,,,,
2010-12,43197.0,66.0,4400.0,,,,
2010-12,3663.0,0.0,0.0,,,,
2010-12,916.0,0.0,0.0,,,,
2010-12,21.0,0.0,0.0,,,,
2010-12,14577.0,0.0,0.0,,,,
2010-12,12032.0,6.0,912.0,,,,
2010-12,5752.0,1.0,673.0,,,,
2010-12,5978.0,0.0,15.0,,,,
2010-12,1783.0,3.0,97.0,,,,
2010-11,9943.0,8.0,1585.0,,,,
2010-11,1783.0,6.0,121.0,,,,
2010-11,7006.0,5.0,953.0,,,,
2010-11,3899.0,3.0,835.0,,,,
2010-11,18478.0,0.0,0.0,,,,
2010-11,9975.0,0.0,0.0,,,,
2010-11,3878.0,0.0,0.0,,,,
2010-11,805.0,0.0,0.0,,,,
2010-11,21.0,0.0,0.0,,,,
2010-11,27691.0,31.0,934.0,,,,
2010-11,7602.0,8.0,1295.0,,,,
2010-11,18.0,0.0,0.0,,,,
2010-11,0.0,0.0,0.0,,,,
2010-11,1692.0,2.0,222.0,,,,
2010-11,9128.0,0.0,0.0,,,,
2010-11,8862.0,0.0,3.0,,,,
2010-11,40.0,0.0,1.0,,,,
2010-11,4980.0,3.0,408.0,,,,
2010-11,6776.0,8.0,1449.0,,,,
2010-11,7413.0,3.0,894.0,,,,
2010-11,1855.0,13.0,65.0,,,,
2010-11,0.0,0.0,0.0,,,,
2010-11,3175.0,2.0,69.0,,,,
2010-11,2569.0,0.0,0.0,,,,
2010-11,1303.0,0.0,1.0,,,,
2010-11,4196.0,0.0,109.0,,,,
2010-11,4088.0,27.0,866.0,,,,
2010-11,11684.0,1.0,656.0,,,,
2010-11,1767.0,1.0,306.0,,,,
2010-11,91.0,0.0,8.0,,,,
2010-11,3774.0,0.0,241.0,,,,
2010-11,2412.0,0.0,0.0,,,,
2010-11,2102.0,0.0,0.0,,,,
2010-11,3186.0,5.0,351.0,,,,
2010-11,4811.0,1.0,1.0,,,,
2010-11,275.0,6.0,1429.0,,,,
2010-11,792.0,0.0,35.0,,,,
2010-11,16886.0,27.0,756.0,,,,
2010-11,8321.0,5.0,1227.0,,,,
2010-11,5850.0,0.0,0.0,,,,
2010-11,1.0,0.0,0.0,,,,
2010-11,542.0,0.0,0.0,,,,
2010-11,652.0,0.0,0.0,,,,
2010-11,7017.0,7.0,738.0,,,,
2010-11,1312.0,0.0,72.0,,,,
2010-11,14304.0,0.0,0.0,,,,
2010-11,31451.0,45.0,4176.0,,,,
2010-11,2500.0,0.0,0.0,,,,
2010-11,629.0,0.0,0.0,,,,
2010-11,14.0,0.0,0.0,,,,
2010-11,12715.0,0.0,0.0,,,,
2010-11,9230.0,1.0,903.0,,,,
2010-11,3991.0,4.0,729.0,,,,
2010-11,5242.0,0.0,12.0,,,,
2010-11,1082.0,2.0,105.0,,,,
2010-10,8410.0,9.0,1692.0,,,,
2010-10,2399.0,11.0,277.0,,,,
2010-10,7142.0,4.0,952.0,,,,
2010-10,3462.0,6.0,869.0,,,,
2010-10,21351.0,0.0,0.0,,,,
2010-10,10017.0,0.0,0.0,,,,
2010-10,3782.0,0.0,0.0,,,,
2010-10,735.0,0.0,0.0,,,,
2010-10,25.0,0.0,0.0,,,,
2010-10,26902.0,33.0,1091.0,,,,
2010-10,7606.0,9.0,1357.0,,,,
2010-10,14.0,0.0,0.0,,,,
2010-10,0.0,0.0,0.0,,,,
2010-10,1798.0,2.0,276.0,,,,
2010-10,8918.0,0.0,0.0,,,,
2010-10,9477.0,0.0,2.0,,,,
2010-10,42.0,0.0,3.0,,,,
2010-10,4950.0,2.0,402.0,,,,
2010-10,6796.0,9.0,1479.0,,,,
2010-10,6792.0,2.0,957.0,,,,
2010-10,2141.0,13.0,63.0,,,,
2010-10,0.0,0.0,0.0,,,,
2010-10,2997.0,1.0,61.0,,,,
2010-10,2805.0,0.0,0.0,,,,
2010-10,1301.0,0.0,1.0,,,,
2010-10,5018.0,0.0,144.0,,,,
2010-10,3761.0,42.0,923.0,,,,
2010-10,11534.0,7.0,707.0,,,,
2010-10,1902.0,3.0,431.0,,,,
2010-10,89.0,0.0,6.0,,,,
2010-10,3529.0,0.0,264.0,,,,
2010-10,2570.0,0.0,0.0,,,,
2010-10,2122.0,0.0,0.0,,,,
2010-10,3322.0,1.0,388.0,,,,
2010-10,5056.0,0.0,0.0,,,,
2010-10,230.0,9.0,1537.0,,,,
2010-10,879.0,1.0,42.0,,,,
2010-10,16955.0,33.0,868.0,,,,
2010-10,6962.0,7.0,1345.0,,,,
2010-10,6053.0,0.0,0.0,,,,
2010-10,1.0,0.0,0.0,,,,
2010-10,494.0,0.0,0.0,,,,
2010-10,625.0,0.0,0.0,,,,
2010-10,4512.0,5.0,740.0,,,,
2010-10,1360.0,0.0,102.0,,,,
2010-10,12943.0,0.0,0.0,,,,
2010-10,25858.0,45.0,4661.0,,,,
2010-10,1995.0,0.0,0.0,,,,
2010-10,776.0,0.0,0.0,,,,
2010-10,21.0,0.0,0.0,,,,
2010-10,12655.0,0.0,0.0,,,,
2010-10,9138.0,2.0,1094.0,,,,
2010-10,4156.0,8.0,758.0,,,,
2010-10,5887.0,0.0,21.0,,,,
2010-10,938.0,2.0,106.0,,,,
2010-09,8294.0,10.0,1620.0,,,,
2010-09,1767.0,7.0,167.0,,,,
2010-09,7342.0,7.0,889.0,,,,
2010-09,3619.0,11.0,886.0,,,,
2010-09,18221.0,0.0,0.0,,,,
2010-09,9991.0,0.0,0.0,,,,
2010-09,3678.0,0.0,0.0,,,,
2010-09,717.0,0.0,0.0,,,,
2010-09,27.0,0.0,0.0,,,,
2010-09,25405.0,40.0,1006.0,,,,
2010-09,6953.0,20.0,1320.0,,,,
2010-09,17.0,0.0,0.0,,,,
2010-09,0.0,0.0,0.0,,,,
2010-09,1886.0,3.0,311.0,,,,
2010-09,8469.0,0.0,0.0,,,,
2010-09,8301.0,0.0,2.0,,,,
2010-09,35.0,0.0,3.0,,,,
2010-09,4118.0,2.0,371.0,,,,
2010-09,6340.0,9.0,1583.0,,,,
2010-09,8185.0,4.0,901.0,,,,
2010-09,2072.0,11.0,56.0,,,,
2010-09,0.0,0.0,0.0,,,,
2010-09,2859.0,2.0,58.0,,,,
2010-09,2501.0,0.0,0.0,,,,
2010-09,1213.0,0.0,0.0,,,,
2010-09,4832.0,1.0,143.0,,,,
2010-09,3556.0,42.0,977.0,,,,
2010-09,11250.0,4.0,689.0,,,,
2010-09,2109.0,1.0,391.0,,,,
2010-09,65.0,0.0,3.0,,,,
2010-09,3393.0,0.0,246.0,,,,
2010-09,2321.0,0.0,0.0,,,,
2010-09,2033.0,0.0,0.0,,,,
2010-09,3302.0,4.0,376.0,,,,
2010-09,4967.0,0.0,0.0,,,,
2010-09,207.0,8.0,1479.0,,,,
2010-09,818.0,0.0,41.0,,,,
2010-09,14875.0,23.0,809.0,,,,
2010-09,6721.0,6.0,1327.0,,,,
2010-09,6389.0,0.0,0.0,,,,
2010-09,0.0,0.0,0.0,,,,
2010-09,520.0,0.0,0.0,,,,
2010-09,588.0,0.0,0.0,,,,
2010-09,4892.0,4.0,675.0,,,,
2010-09,1362.0,1.0,86.0,,,,
2010-09,12033.0,0.0,0.0,,,,
2010-09,24093.0,48.0,4301.0,,,,
2010-09,2045.0,0.0,0.0,,,,
2010-09,849.0,0.0,0.0,,,,
2010-09,32.0,0.0,0.0,,,,
2010-09,11106.0,0.0,0.0,,,,
2010-09,8816.0,1.0,995.0,,,,
2010-09,3630.0,7.0,877.0,,,,
2010-09,5199.0,0.0,22.0,,,,
2010-09,1120.0,1.0,111.0,,,,
2010-08,9180.0,15.0,1565.0,,,,
2010-08,1998.0,8.0,157.0,,,,
2010-08,7333.0,2.0,814.0,,,,
2010-08,3431.0,10.0,743.0,,,,
2010-08,18686.0,0.0,0.0,,,,
2010-08,11216.0,0.0,0.0,,,,
2010-08,3786.0,0.0,0.0,,,,
2010-08,698.0,0.0,0.0,,,,
2010-08,21.0,0.0,0.0,,,,
2010-08,25610.0,23.0,863.0,,,,
2010-08,7000.0,16.0,1237.0,,,,
2010-08,25.0,0.0,0.0,,,,
2010-08,0.0,0.0,0.0,,,,
2010-08,1763.0,1.0,276.0,,,,
2010-08,8621.0,0.0,0.0,,,,
2010-08,9467.0,0.0,2.0,,,,
2010-08,40.0,0.0,1.0,,,,
2010-08,4222.0,3.0,369.0,,,,
2010-08,5882.0,6.0,1346.0,,,,
2010-08,7036.0,10.0,823.0,,,,
2010-08,1751.0,13.0,57.0,,,,
2010-08,0.0,0.0,0.0,,,,
2010-08,3378.0,1.0,61.0,,,,
2010-08,2805.0,0.0,0.0,,,,
2010-08,1266.0,0.0,0.0,,,,
2010-08,4782.0,1.0,117.0,,,,
2010-08,3999.0,53.0,832.0,,,,
2010-08,11357.0,3.0,627.0,,,,
2010-08,2443.0,2.0,399.0,,,,
2010-08,51.0,0.0,4.0,,,,
2010-08,3608.0,0.0,264.0,,,,
2010-08,2247.0,0.0,0.0,,,,
2010-08,1975.0,0.0,0.0,,,,
2010-08,3488.0,5.0,380.0,,,,
2010-08,4713.0,0.0,0.0,,,,
2010-08,223.0,14.0,1263.0,,,,
2010-08,805.0,0.0,38.0,,,,
2010-08,14235.0,29.0,779.0,,,,
2010-08,7200.0,9.0,1226.0,,,,
2010-08,6148.0,0.0,0.0,,,,
2010-08,0.0,0.0,0.0,,,,
2010-08,556.0,0.0,0.0,,,,
2010-08,586.0,0.0,0.0,,,,
2010-08,4466.0,2.0,639.0,,,,
2010-08,1270.0,1.0,71.0,,,,
2010-08,12546.0,0.0,0.0,,,,
2010-08,25618.0,41.0,4121.0,,,,
2010-08,1873.0,0.0,0.0,,,,
2010-08,693.0,0.0,0.0,,,,
2010-08,19.0,0.0,0.0,,,,
2010-08,11857.0,0.0,0.0,,,,
2010-08,9030.0,4.0,962.0,,,,
2010-08,3601.0,6.0,778.0,,,,
2010-08,5110.0,0.0,14.0,,,,
2010-08,1160.0,3.0,104.0,,,,
2010-07,8451.0,9.0,1716.0,,,,
2010-07,2193.0,6.0,188.0,,,,
2010-07,6933.0,6.0,800.0,,,,
2010-07,3377.0,13.0,838.0,,,,
2010-07,19019.0,0.0,0.0,,,,
2010-07,9883.0,0.0,0.0,,,,
2010-07,3522.0,0.0,0.0,,,,
2010-07,680.0,0.0,0.0,,,,
2010-07,31.0,0.0,0.0,,,,
2010-07,25729.0,31.0,947.0,,,,
2010-07,6734.0,16.0,1271.0,,,,
2010-07,20.0,0.0,0.0,,,,
2010-07,0.0,0.0,0.0,,,,
2010-07,1638.0,3.0,267.0,,,,
2010-07,7950.0,0.0,0.0,,,,
2010-07,7672.0,0.0,2.0,,,,
2010-07,50.0,0.0,3.0,,,,
2010-07,3951.0,3.0,392.0,,,,
2010-07,5885.0,6.0,1574.0,,,,
2010-07,6805.0,6.0,937.0,,,,
2010-07,1583.0,14.0,61.0,,,,
2010-07,0.0,0.0,0.0,,,,
2010-07,3147.0,1.0,58.0,,,,
2010-07,2412.0,0.0,0.0,,,,
2010-07,1264.0,0.0,0.0,,,,
2010-07,4091.0,1.0,131.0,,,,
2010-07,3685.0,49.0,917.0,,,,
2010-07,10845.0,5.0,654.0,,,,
2010-07,1957.0,2.0,409.0,,,,
2010-07,79.0,1.0,4.0,,,,
2010-07,3329.0,0.0,263.0,,,,
2010-07,2152.0,0.0,0.0,,,,
2010-07,2107.0,0.0,0.0,,,,
2010-07,3225.0,6.0,381.0,,,,
2010-07,4496.0,0.0,0.0,,,,
2010-07,240.0,4.0,1522.0,,,,
2010-07,676.0,1.0,33.0,,,,
2010-07,14141.0,17.0,886.0,,,,
2010-07,6836.0,5.0,1331.0,,,,
2010-07,5966.0,0.0,0.0,,,,
2010-07,2.0,0.0,0.0,,,,
2010-07,561.0,0.0,0.0,,,,
2010-07,543.0,0.0,0.0,,,,
2010-07,4637.0,2.0,715.0,,,,
2010-07,1185.0,1.0,73.0,,,,
2010-07,12405.0,0.0,0.0,,,,
2010-07,25133.0,58.0,4302.0,,,,
2010-07,1906.0,0.0,0.0,,,,
2010-07,680.0,0.0,0.0,,,,
2010-07,16.0,0.0,0.0,,,,
2010-07,12207.0,0.0,0.0,,,,
2010-07,8360.0,6.0,1031.0,,,,
2010-07,3387.0,1.0,846.0,,,,
2010-07,4188.0,0.0,13.0,,,,
2010-07,1023.0,1.0,99.0,,,,
2010-06,8251.0,8.0,1534.0,,,,
2010-06,2316.0,8.0,184.0,,,,
2010-06,6144.0,3.0,734.0,,,,
2010-06,3409.0,24.0,727.0,,,,
2010-06,17778.0,0.0,0.0,,,,
2010-06,9795.0,0.0,0.0,,,,
2010-06,3644.0,0.0,0.0,,,,
2010-06,645.0,0.0,0.0,,,,
2010-06,19.0,0.0,0.0,,,,
2010-06,24424.0,31.0,827.0,,,,
2010-06,6093.0,10.0,1153.0,,,,
2010-06,12.0,0.0,0.0,,,,
2010-06,0.0,0.0,0.0,,,,
2010-06,1681.0,3.0,239.0,,,,
2010-06,7818.0,0.0,0.0,,,,
2010-06,7950.0,0.0,2.0,,,,
2010-06,54.0,0.0,2.0,,,,
2010-06,3638.0,2.0,376.0,,,,
2010-06,5223.0,3.0,1362.0,,,,
2010-06,6170.0,4.0,817.0,,,,
2010-06,1796.0,10.0,56.0,,,,
2010-06,0.0,0.0,0.0,,,,
2010-06,2898.0,0.0,56.0,,,,
2010-06,2387.0,0.0,0.0,,,,
2010-06,1312.0,0.0,1.0,,,,
2010-06,4255.0,0.0,113.0,,,,
2010-06,3282.0,30.0,810.0,,,,
2010-06,11293.0,1.0,567.0,,,,
2010-06,1979.0,0.0,400.0,,,,
2010-06,66.0,2.0,4.0,,,,
2010-06,3399.0,0.0,220.0,,,,
2010-06,2075.0,0.0,0.0,,,,
2010-06,2159.0,0.0,0.0,,,,
2010-06,3141.0,14.0,342.0,,,,
2010-06,5010.0,0.0,0.0,,,,
2010-06,226.0,6.0,1307.0,,,,
2010-06,686.0,0.0,33.0,,,,
2010-06,12808.0,19.0,693.0,,,,
2010-06,6406.0,9.0,1173.0,,,,
2010-06,6223.0,0.0,0.0,,,,
2010-06,0.0,0.0,0.0,,,,
2010-06,504.0,0.0,0.0,,,,
2010-06,531.0,0.0,0.0,,,,
2010-06,4560.0,3.0,665.0,,,,
2010-06,1177.0,1.0,59.0,,,,
2010-06,11699.0,0.0,0.0,,,,
2010-06,24420.0,54.0,3832.0,,,,
2010-06,1910.0,0.0,0.0,,,,
2010-06,684.0,0.0,0.0,,,,
2010-06,18.0,0.0,0.0,,,,
2010-06,9347.0,0.0,0.0,,,,
2010-06,9015.0,6.0,796.0,,,,
2010-06,3599.0,5.0,670.0,,,,
2010-06,4254.0,2.0,10.0,,,,
2010-06,1156.0,0.0,105.0,,,,
2010-05,8028.0,11.0,1450.0,,,,
2010-05,2298.0,9.0,177.0,,,,
2010-05,7261.0,3.0,731.0,,,,
2010-05,3353.0,21.0,654.0,,,,
2010-05,19464.0,0.0,0.0,,,,
2010-05,10056.0,0.0,0.0,,,,
2010-05,3574.0,0.0,0.0,,,,
2010-05,640.0,0.0,0.0,,,,
2010-05,24.0,0.0,0.0,,,,
2010-05,25428.0,23.0,782.0,,,,
2010-05,6477.0,12.0,1063.0,,,,
2010-05,23.0,0.0,0.0,,,,
2010-05,0.0,0.0,0.0,,,,
2010-05,1868.0,0.0,211.0,,,,
2010-05,8304.0,0.0,0.0,,,,
2010-05,7761.0,0.0,1.0,,,,
2010-05,44.0,0.0,0.0,,,,
2010-05,3782.0,2.0,284.0,,,,
2010-05,5486.0,9.0,1264.0,,,,
2010-05,6047.0,3.0,736.0,,,,
2010-05,1685.0,11.0,59.0,,,,
2010-05,0.0,0.0,0.0,,,,
2010-05,3220.0,0.0,39.0,,,,
2010-05,2501.0,0.0,0.0,,,,
2010-05,1552.0,0.0,1.0,,,,
2010-05,4672.0,1.0,93.0,,,,
2010-05,3540.0,47.0,837.0,,,,
2010-05,10851.0,3.0,523.0,,,,
2010-05,1977.0,0.0,310.0,,,,
2010-05,100.0,1.0,3.0,,,,
2010-05,3919.0,0.0,219.0,,,,
2010-05,2021.0,0.0,0.0,,,,
2010-05,2189.0,0.0,0.0,,,,
2010-05,3385.0,2.0,312.0,,,,
2010-05,4774.0,0.0,1.0,,,,
2010-05,206.0,6.0,1122.0,,,,
2010-05,744.0,0.0,24.0,,,,
2010-05,14214.0,23.0,657.0,,,,
2010-05,7131.0,5.0,1045.0,,,,
2010-05,6477.0,0.0,0.0,,,,
2010-05,0.0,0.0,0.0,,,,
2010-05,491.0,0.0,0.0,,,,
2010-05,569.0,0.0,0.0,,,,
2010-05,4641.0,0.0,588.0,,,,
2010-05,1309.0,0.0,68.0,,,,
2010-05,11886.0,0.0,0.0,,,,
2010-05,24476.0,43.0,3621.0,,,,
2010-05,2192.0,0.0,0.0,,,,
2010-05,761.0,0.0,0.0,,,,
2010-05,11.0,0.0,0.0,,,,
2010-05,15652.0,0.0,0.0,,,,
2010-05,9214.0,9.0,812.0,,,,
2010-05,3498.0,3.0,630.0,,,,
2010-05,4439.0,0.0,10.0,,,,
2010-05,1193.0,0.0,83.0,,,,
2010-04,8727.0,8.0,1504.0,,,,
2010-04,2650.0,10.0,189.0,,,,
2010-04,7787.0,4.0,762.0,,,,
2010-04,3865.0,12.0,720.0,,,,
2010-04,26170.0,0.0,0.0,,,,
2010-04,10998.0,0.0,0.0,,,,
2010-04,3994.0,0.0,0.0,,,,
2010-04,772.0,0.0,0.0,,,,
2010-04,29.0,0.0,0.0,,,,
2010-04,26817.0,14.0,790.0,,,,
2010-04,7215.0,16.0,1168.0,,,,
2010-04,13.0,0.0,0.0,,,,
2010-04,0.0,0.0,0.0,,,,
2010-04,1982.0,1.0,262.0,,,,
2010-04,8557.0,0.0,0.0,,,,
2010-04,8149.0,0.0,1.0,,,,
2010-04,37.0,0.0,2.0,,,,
2010-04,4268.0,1.0,335.0,,,,
2010-04,6274.0,11.0,1357.0,,,,
2010-04,6363.0,8.0,755.0,,,,
2010-04,2078.0,11.0,52.0,,,,
2010-04,0.0,0.0,0.0,,,,
2010-04,3671.0,2.0,41.0,,,,
2010-04,2791.0,0.0,0.0,,,,
2010-04,1636.0,0.0,2.0,,,,
2010-04,5514.0,1.0,100.0,,,,
2010-04,3883.0,39.0,786.0,,,,
2010-04,11550.0,2.0,534.0,,,,
2010-04,2172.0,2.0,372.0,,,,
2010-04,87.0,0.0,2.0,,,,
2010-04,4284.0,0.0,270.0,,,,
2010-04,2592.0,0.0,0.0,,,,
2010-04,2322.0,0.0,0.0,,,,
2010-04,3469.0,2.0,331.0,,,,
2010-04,5313.0,0.0,0.0,,,,
2010-04,203.0,11.0,1227.0,,,,
2010-04,888.0,2.0,39.0,,,,
2010-04,17333.0,22.0,751.0,,,,
2010-04,8038.0,12.0,1112.0,,,,
2010-04,7445.0,0.0,0.0,,,,
2010-04,1.0,0.0,0.0,,,,
2010-04,530.0,0.0,0.0,,,,
2010-04,633.0,0.0,0.0,,,,
2010-04,5313.0,5.0,623.0,,,,
2010-04,1396.0,0.0,65.0,,,,
2010-04,12533.0,0.0,0.0,,,,
2010-04,24481.0,52.0,3806.0,,,,
2010-04,2379.0,0.0,0.0,,,,
2010-04,830.0,0.0,0.0,,,,
2010-04,15.0,0.0,0.0,,,,
2010-04,25259.0,0.0,0.0,,,,
2010-04,10384.0,2.0,873.0,,,,
2010-04,3927.0,1.0,704.0,,,,
2010-04,5414.0,0.0,7.0,,,,
2010-04,1295.0,0.0,96.0,,,,
2010-03,11242.0,5.0,1405.0,,,,
2010-03,2297.0,3.0,147.0,,,,
2010-03,7463.0,6.0,845.0,,,,
2010-03,5632.0,17.0,647.0,,,,
2010-03,23487.0,0.0,0.0,,,,
2010-03,12245.0,0.0,0.0,,,,
2010-03,4842.0,0.0,0.0,,,,
2010-03,1024.0,0.0,0.0,,,,
2010-03,38.0,0.0,0.0,,,,
2010-03,32241.0,20.0,725.0,,,,
2010-03,10166.0,8.0,1034.0,,,,
2010-03,28.0,0.0,0.0,,,,
2010-03,0.0,0.0,0.0,,,,
2010-03,2240.0,0.0,242.0,,,,
2010-03,11425.0,0.0,0.0,,,,
2010-03,12071.0,0.0,1.0,,,,
2010-03,73.0,0.0,2.0,,,,
2010-03,6180.0,1.0,323.0,,,,
2010-03,8521.0,6.0,1311.0,,,,
2010-03,8470.0,3.0,805.0,,,,
2010-03,2495.0,14.0,56.0,,,,
2010-03,0.0,0.0,0.0,,,,
2010-03,4343.0,2.0,45.0,,,,
2010-03,3401.0,0.0,0.0,,,,
2010-03,2199.0,0.0,2.0,,,,
2010-03,6581.0,1.0,98.0,,,,
2010-03,5106.0,33.0,844.0,,,,
2010-03,15617.0,6.0,507.0,,,,
2010-03,2383.0,1.0,309.0,,,,
2010-03,62.0,2.0,5.0,,,,
2010-03,4820.0,0.0,240.0,,,,
2010-03,2791.0,0.0,0.0,,,,
2010-03,2707.0,0.0,0.0,,,,
2010-03,4443.0,7.0,360.0,,,,
2010-03,6093.0,0.0,1.0,,,,
2010-03,281.0,9.0,1185.0,,,,
2010-03,1108.0,1.0,25.0,,,,
2010-03,21508.0,23.0,708.0,,,,
2010-03,8887.0,9.0,1082.0,,,,
2010-03,8050.0,0.0,0.0,,,,
2010-03,1.0,0.0,0.0,,,,
2010-03,559.0,0.0,0.0,,,,
2010-03,803.0,0.0,0.0,,,,
2010-03,7391.0,2.0,602.0,,,,
2010-03,1715.0,1.0,66.0,,,,
2010-03,15605.0,0.0,0.0,,,,
2010-03,31512.0,40.0,3846.0,,,,
2010-03,2762.0,0.0,0.0,,,,
2010-03,1081.0,0.0,0.0,,,,
2010-03,7.0,0.0,0.0,,,,
2010-03,18718.0,0.0,0.0,,,,
2010-03,11607.0,6.0,870.0,,,,
2010-03,5216.0,0.0,649.0,,,,
2010-03,6911.0,1.0,15.0,,,,
2010-03,1473.0,2.0,90.0,,,,
