month,long_gun,prepawn_long_gun,redemption_long_gun,returned_long_gun,rentals_long_gun,private_sale_long_gun,return_to_seller_long_gun
2008-03,9643.0,0.0,0.0,,,,
2008-03,55553.0,0.0,0.0,,,,
2008-03,89.0,0.0,0.0,,,,
2008-03,443.0,0.0,0.0,,,,
2008-03,4534.0,1.0,501.0,,,,
2008-03,2899.0,0.0,172.0,,,,
2008-03,9589.0,0.0,0.0,,,,
2008-03,23400.0,45.0,3873.0,,,,
2008-03,3952.0,0.0,0.0,,,,
2008-03,1212.0,0.0,0.0,,,,
2008-03,2.0,0.0,0.0,,,,
2008-03,9553.0,0.0,0.0,,,,
2008-03,9169.0,2.0,891.0,,,,
2008-03,5142.0,2.0,1285.0,,,,
2008-03,14027.0,0.0,153.0,,,,
2008-03,2037.0,6.0,182.0,,,,
2008-02,11972.0,18.0,2157.0,,,,
2008-02,1814.0,8.0,175.0,,,,
2008-02,5991.0,1.0,609.0,,,,
2008-02,6391.0,27.0,2490.0,,,,
2008-02,15933.0,0.0,0.0,,,,
2008-02,9438.0,0.0,0.0,,,,
2008-02,2730.0,0.0,0.0,,,,
2008-02,703.0,0.0,0.0,,,,
2008-02,52.0,0.0,0.0,,,,
2008-02,14570.0,0.0,507.0,,,,
2008-02,8896.0,39.0,2052.0,,,,
2008-02,23.0,0.0,0.0,,,,
2008-02,0.0,0.0,0.0,,,,
2008-02,3605.0,9.0,737.0,,,,
2008-02,8002.0,0.0,0.0,,,,
2008-02,8951.0,1.0,593.0,,,,
2008-02,3184.0,1.0,140.0,,,,
2008-02,4569.0,1.0,459.0,,,,
2008-02,9523.0,29.0,2694.0,,,,
2008-02,7284.0,3.0,1124.0,,,,
2008-02,1995.0,28.0,138.0,,,,
2008-02,0.0,0.0,0.0,,,,
2008-02,3809.0,1.0,120.0,,,,
2008-02,1322.0,0.0,0.0,,,,
2008-02,10296.0,3.0,330.0,,,,
2008-02,8015.0,5.0,553.0,,,,
2008-02,6247.0,44.0,1727.0,,,,
2008-02,12143.0,21.0,1843.0,,,,
2008-02,3332.0,2.0,1099.0,,,,
2008-02,2085.0,0.0,116.0,,,,
2008-02,2344.0,0.0,179.0,,,,
2008-02,1722.0,0.0,7.0,,,,
2008-02,1461.0,0.0,0.0,,,,
2008-02,3861.0,18.0,1027.0,,,,
2008-02,10003.0,0.0,10.0,,,,
2008-02,11974.0,19.0,2621.0,,,,
2008-02,1968.0,6.0,142.0,,,,
2008-02,11940.0,26.0,1110.0,,,,
2008-02,7510.0,11.0,2267.0,,,,
2008-02,7882.0,0.0,0.0,,,,
2008-02,46330.0,0.0,0.0,,,,
2008-02,91.0,0.0,0.0,,,,
2008-02,437.0,0.0,0.0,,,,
2008-02,5176.0,4.0,921.0,,,,
2008-02,2856.0,1.0,251.0,,,,
2008-02,10829.0,0.0,0.0,,,,
2008-02,25882.0,49.0,5738.0,,,,
2008-02,4137.0,0.0,0.0,,,,
2008-02,1137.0,0.0,0.0,,,,
2008-02,1.0,0.0,0.0,,,,
2008-02,10525.0,0.0,0.0,,,,
2008-02,8546.0,1.0,1034.0,,,,
2008-02,5402.0,7.0,2440.0,,,,
2008-02,10213.0,0.0,244.0,,,,
2008-02,1785.0,3.0,262.0,,,,
2008-01,9156.0,26.0,1970.0,,,,
2008-01,1563.0,9.0,117.0,,,,
2008-01,5162.0,4.0,516.0,,,,
2008-01,5681.0,22.0,1889.0,,,,
2008-01,15080.0,0.0,0.0,,,,
2008-01,8324.0,0.0,0.0,,,,
2008-01,2996.0,0.0,0.0,,,,
2008-01,693.0,0.0,0.0,,,,
2008-01,0.0,0.0,0.0,,,,
2008-01,14496.0,7.0,440.0,,,,
2008-01,8225.0,35.0,1608.0,,,,
2008-01,15.0,0.0,0.0,,,,
2008-01,0.0,0.0,0.0,,,,
2008-01,2983.0,10.0,547.0,,,,
2008-01,7633.0,0.0,0.0,,,,
2008-01,8355.0,2.0,467.0,,,,
2008-01,2986.0,1.0,114.0,,,,
2008-01,4583.0,2.0,388.0,,,,
2008-01,8139.0,30.0,2127.0,,,,
2008-01,8290.0,5.0,980.0,,,,
2008-01,1771.0,28.0,97.0,,,,
2008-01,0.0,0.0,0.0,,,,
2008-01,3243.0,0.0,100.0,,,,
2008-01,1491.0,0.0,0.0,,,,
2008-01,9252.0,3.0,262.0,,,,
2008-01,6493.0,7.0,362.0,,,,
2008-01,8022.0,51.0,1517.0,,,,
2008-01,10749.0,10.0,1405.0,,,,
2008-01,2655.0,7.0,871.0,,,,
2008-01,1970.0,1.0,76.0,,,,
2008-01,1930.0,0.0,122.0,,,,
2008-01,1778.0,0.0,6.0,,,,
2008-01,1589.0,0.0,0.0,,,,
2008-01,3159.0,18.0,772.0,,,,
2008-01,9442.0,0.0,4.0,,,,
2008-01,10862.0,14.0,2009.0,,,,
2008-01,1984.0,3.0,126.0,,,,
2008-01,13587.0,46.0,869.0,,,,
2008-01,6573.0,14.0,1687.0,,,,
2008-01,6638.0,0.0,0.0,,,,
2008-01,44398.0,0.0,0.0,,,,
2008-01,94.0,0.0,0.0,,,,
2008-01,401.0,0.0,0.0,,,,
2008-01,4754.0,2.0,669.0,,,,
2008-01,2560.0,1.0,248.0,,,,
2008-01,9150.0,0.0,0.0,,,,
2008-01,26358.0,40.0,4662.0,,,,
2008-01,3734.0,0.0,0.0,,,,
2008-01,725.0,0.0,0.0,,,,
2008-01,2.0,0.0,0.0,,,,
2008-01,9371.0,0.0,0.0,,,,
2008-01,7277.0,0.0,831.0,,,,
2008-01,4727.0,3.0,1782.0,,,,
2008-01,7574.0,5.0,165.0,,,,
2008-01,1499.0,2.0,220.0,,,,
2007-12,23192.0,19.0,1690.0,,,,
2007-12,3234.0,5.0,89.0,,,,
2007-12,9370.0,2.0,353.0,,,,
2007-12,13939.0,14.0,1353.0,,,,
2007-12,20378.0,0.0,0.0,,,,
2007-12,14562.0,0.0,0.0,,,,
2007-12,3558.0,0.0,0.0,,,,
2007-12,1508.0,0.0,0.0,,,,
2007-12,0.0,0.0,0.0,,,,
2007-12,24625.0,5.0,396.0,,,,
2007-12,21868.0,39.0,1233.0,,,,
2007-12,26.0,0.0,0.0,,,,
2007-12,0.0,0.0,0.0,,,,
2007-12,6581.0,5.0,497.0,,,,
2007-12,12126.0,0.0,0.0,,,,
2007-12,14213.0,3.0,340.0,,,,
2007-12,6371.0,2.0,86.0,,,,
2007-12,8716.0,1.0,325.0,,,,
2007-12,17620.0,12.0,1519.0,,,,
2007-12,22360.0,5.0,878.0,,,,
2007-12,3138.0,41.0,65.0,,,,
2007-12,0.0,0.0,0.0,,,,
2007-12,5974.0,1.0,80.0,,,,
2007-12,1687.0,0.0,0.0,,,,
2007-12,17095.0,8.0,202.0,,,,
2007-12,11430.0,7.0,283.0,,,,
2007-12,19981.0,44.0,1429.0,,,,
2007-12,19402.0,8.0,941.0,,,,
2007-12,5903.0,1.0,656.0,,,,
2007-12,4774.0,0.0,86.0,,,,
2007-12,3832.0,0.0,141.0,,,,
2007-12,2415.0,0.0,3.0,,,,
2007-12,2355.0,0.0,0.0,,,,
2007-12,5988.0,4.0,570.0,,,,
2007-12,14674.0,0.0,5.0,,,,
2007-12,24934.0,13.0,1786.0,,,,
2007-12,3125.0,0.0,89.0,,,,
2007-12,22970.0,92.0,774.0,,,,
2007-12,13444.0,12.0,1392.0,,,,
2007-12,13106.0,0.0,0.0,,,,
2007-12,53300.0,0.0,0.0,,,,
2007-12,103.0,0.0,0.0,,,,
2007-12,490.0,0.0,0.0,,,,
2007-12,11940.0,6.0,597.0,,,,
2007-12,4696.0,0.0,169.0,,,,
2007-12,21021.0,0.0,0.0,,,,
2007-12,58440.0,64.0,4101.0,,,,
2007-12,9392.0,0.0,0.0,,,,
2007-12,1257.0,0.0,0.0,,,,
2007-12,3.0,0.0,0.0,,,,
2007-12,18884.0,0.0,0.0,,,,
2007-12,12543.0,3.0,665.0,,,,
2007-12,9789.0,5.0,1208.0,,,,
2007-12,12216.0,0.0,109.0,,,,
2007-12,3314.0,4.0,168.0,,,,
2007-11,16218.0,16.0,2455.0,,,,
2007-11,2350.0,8.0,137.0,,,,
2007-11,6280.0,3.0,453.0,,,,
2007-11,11585.0,29.0,2726.0,,,,
2007-11,17876.0,0.0,0.0,,,,
2007-11,11638.0,0.0,0.0,,,,
2007-11,3462.0,0.0,0.0,,,,
2007-11,1231.0,0.0,0.0,,,,
2007-11,0.0,0.0,0.0,,,,
2007-11,18123.0,7.0,477.0,,,,
2007-11,13484.0,32.0,1743.0,,,,
2007-11,31.0,0.0,0.0,,,,
2007-11,0.0,0.0,0.0,,,,
2007-11,4578.0,10.0,584.0,,,,
2007-11,11499.0,0.0,0.0,,,,
2007-11,14549.0,3.0,624.0,,,,
2007-11,6855.0,2.0,139.0,,,,
2007-11,8267.0,3.0,578.0,,,,
2007-11,13173.0,43.0,2725.0,,,,
2007-11,16178.0,7.0,1263.0,,,,
2007-11,3562.0,29.0,97.0,,,,
2007-11,0.0,0.0,0.0,,,,
2007-11,6045.0,0.0,169.0,,,,
2007-11,1861.0,0.0,0.0,,,,
2007-11,19169.0,3.0,466.0,,,,
2007-11,11054.0,7.0,464.0,,,,
2007-11,16248.0,50.0,2218.0,,,,
2007-11,15950.0,18.0,2012.0,,,,
2007-11,4039.0,4.0,917.0,,,,
2007-11,4077.0,0.0,128.0,,,,
2007-11,2663.0,0.0,98.0,,,,
2007-11,2592.0,0.0,5.0,,,,
2007-11,2511.0,0.0,0.0,,,,
2007-11,4108.0,11.0,768.0,,,,
2007-11,16062.0,2.0,17.0,,,,
2007-11,18387.0,18.0,2453.0,,,,
2007-11,3294.0,0.0,201.0,,,,
2007-11,23350.0,44.0,1565.0,,,,
2007-11,10130.0,19.0,2390.0,,,,
2007-11,8646.0,0.0,0.0,,,,
2007-11,55498.0,0.0,0.0,,,,
2007-11,91.0,0.0,0.0,,,,
2007-11,492.0,0.0,0.0,,,,
2007-11,7987.0,5.0,746.0,,,,
2007-11,4620.0,0.0,290.0,,,,
2007-11,15432.0,0.0,0.0,,,,
2007-11,37621.0,42.0,5565.0,,,,
2007-11,6139.0,0.0,0.0,,,,
2007-11,1480.0,0.0,0.0,,,,
2007-11,2.0,0.0,0.0,,,,
2007-11,15816.0,0.0,0.0,,,,
2007-11,9469.0,1.0,893.0,,,,
2007-11,9690.0,18.0,3098.0,,,,
2007-11,16032.0,3.0,329.0,,,,
2007-11,2202.0,6.0,207.0,,,,
2007-10,10262.0,17.0,1741.0,,,,
2007-10,2778.0,15.0,237.0,,,,
2007-10,5736.0,1.0,563.0,,,,
2007-10,8662.0,39.0,2111.0,,,,
2007-10,15040.0,0.0,0.0,,,,
2007-10,11167.0,0.0,0.0,,,,
2007-10,3131.0,0.0,0.0,,,,
2007-10,886.0,0.0,0.0,,,,
2007-10,0.0,0.0,0.0,,,,
2007-10,15066.0,6.0,442.0,,,,
2007-10,11085.0,39.0,1971.0,,,,
2007-10,34.0,0.0,0.0,,,,
2007-10,0.0,0.0,0.0,,,,
2007-10,4742.0,3.0,793.0,,,,
2007-10,9571.0,0.0,0.0,,,,
2007-10,9858.0,3.0,482.0,,,,
2007-10,5261.0,2.0,148.0,,,,
2007-10,6405.0,2.0,484.0,,,,
2007-10,10749.0,30.0,2150.0,,,,
2007-10,13402.0,6.0,1514.0,,,,
2007-10,5843.0,34.0,196.0,,,,
2007-10,0.0,0.0,0.0,,,,
2007-10,4589.0,1.0,87.0,,,,
2007-10,1738.0,0.0,0.0,,,,
2007-10,15839.0,1.0,327.0,,,,
2007-10,18622.0,5.0,769.0,,,,
2007-10,9528.0,40.0,1499.0,,,,
2007-10,15754.0,10.0,1821.0,,,,
2007-10,6554.0,6.0,1435.0,,,,
2007-10,3664.0,1.0,139.0,,,,
2007-10,2015.0,0.0,146.0,,,,
2007-10,2923.0,0.0,7.0,,,,
2007-10,1969.0,0.0,0.0,,,,
2007-10,3698.0,9.0,919.0,,,,
2007-10,15540.0,3.0,5.0,,,,
2007-10,13016.0,13.0,2124.0,,,,
2007-10,5127.0,3.0,209.0,,,,
2007-10,16284.0,46.0,959.0,,,,
2007-10,8521.0,18.0,1962.0,,,,
2007-10,8032.0,0.0,0.0,,,,
2007-10,51900.0,0.0,0.0,,,,
2007-10,120.0,0.0,0.0,,,,
2007-10,455.0,0.0,0.0,,,,
2007-10,5818.0,10.0,794.0,,,,
2007-10,6571.0,8.0,284.0,,,,
2007-10,11361.0,0.0,0.0,,,,
2007-10,32269.0,64.0,5312.0,,,,
2007-10,5083.0,0.0,0.0,,,,
2007-10,1696.0,0.0,0.0,,,,
2007-10,1.0,0.0,0.0,,,,
2007-10,11801.0,0.0,0.0,,,,
2007-10,9622.0,5.0,1389.0,,,,
2007-10,7557.0,8.0,2307.0,,,,
2007-10,16496.0,0.0,254.0,,,,
2007-10,2185.0,2.0,298.0,,,,
2007-09,9837.0,14.0,1562.0,,,,
2007-09,2249.0,9.0,176.0,,,,
2007-09,5778.0,3.0,424.0,,,,
2007-09,7149.0,15.0,1761.0,,,,
2007-09,15650.0,0.0,0.0,,,,
2007-09,9780.0,0.0,0.0,,,,
2007-09,2167.0,0.0,0.0,,,,
2007-09,702.0,0.0,0.0,,,,
2007-09,0.0,0.0,0.0,,,,
2007-09,13315.0,4.0,388.0,,,,
2007-09,8574.0,25.0,1403.0,,,,
2007-09,20.0,0.0,0.0,,,,
2007-09,0.0,0.0,0.0,,,,
2007-09,4838.0,5.0,695.0,,,,
2007-09,7590.0,0.0,0.0,,,,
2007-09,8163.0,1.0,430.0,,,,
2007-09,3685.0,0.0,152.0,,,,
2007-09,5326.0,2.0,385.0,,,,
2007-09,8547.0,21.0,1771.0,,,,
2007-09,10055.0,6.0,975.0,,,,
2007-09,4066.0,28.0,128.0,,,,
2007-09,0.0,0.0,0.0,,,,
2007-09,3658.0,2.0,91.0,,,,
2007-09,1411.0,0.0,0.0,,,,
2007-09,14585.0,0.0,302.0,,,,
2007-09,16878.0,3.0,589.0,,,,
2007-09,7143.0,35.0,1218.0,,,,
2007-09,11745.0,19.0,1302.0,,,,
2007-09,5567.0,8.0,1139.0,,,,
2007-09,2816.0,2.0,94.0,,,,
2007-09,2165.0,0.0,144.0,,,,
2007-09,2703.0,0.0,8.0,,,,
2007-09,1539.0,0.0,0.0,,,,
2007-09,3463.0,4.0,696.0,,,,
2007-09,13961.0,0.0,9.0,,,,
2007-09,11052.0,22.0,1749.0,,,,
2007-09,3729.0,2.0,159.0,,,,
2007-09,14391.0,52.0,785.0,,,,
2007-09,6956.0,15.0,1602.0,,,,
2007-09,10062.0,0.0,0.0,,,,
2007-09,45529.0,0.0,0.0,,,,
2007-09,135.0,0.0,0.0,,,,
2007-09,404.0,0.0,0.0,,,,
2007-09,5140.0,11.0,579.0,,,,
2007-09,4743.0,0.0,242.0,,,,
2007-09,9396.0,0.0,0.0,,,,
2007-09,33983.0,46.0,4300.0,,,,
2007-09,5106.0,0.0,0.0,,,,
2007-09,1408.0,0.0,0.0,,,,
2007-09,1.0,0.0,0.0,,,,
2007-09,10323.0,0.0,0.0,,,,
2007-09,9207.0,3.0,1125.0,,,,
2007-09,6045.0,8.0,1619.0,,,,
2007-09,14404.0,0.0,214.0,,,,
2007-09,2451.0,6.0,321.0,,,,
2007-08,7975.0,16.0,1597.0,,,,
2007-08,2713.0,14.0,219.0,,,,
2007-08,6373.0,2.0,486.0,,,,
2007-08,5478.0,19.0,1798.0,,,,
2007-08,17331.0,0.0,0.0,,,,
2007-08,9911.0,0.0,0.0,,,,
2007-08,2148.0,0.0,0.0,,,,
2007-08,658.0,0.0,0.0,,,,
2007-08,0.0,0.0,0.0,,,,
2007-08,12899.0,2.0,382.0,,,,
2007-08,8541.0,32.0,1465.0,,,,
2007-08,28.0,0.0,0.0,,,,
2007-08,0.0,0.0,0.0,,,,
2007-08,3795.0,6.0,718.0,,,,
2007-08,8193.0,0.0,0.0,,,,
2007-08,8451.0,3.0,433.0,,,,
2007-08,2822.0,0.0,126.0,,,,
2007-08,4988.0,2.0,443.0,,,,
2007-08,8072.0,29.0,2175.0,,,,
2007-08,9086.0,1.0,1077.0,,,,
2007-08,2669.0,30.0,126.0,,,,
2007-08,0.0,0.0,0.0,,,,
2007-08,3492.0,0.0,94.0,,,,
2007-08,1320.0,0.0,0.0,,,,
2007-08,10959.0,0.0,338.0,,,,
2007-08,12143.0,9.0,563.0,,,,
2007-08,7109.0,49.0,1296.0,,,,
2007-08,11859.0,17.0,1322.0,,,,
2007-08,4297.0,4.0,1078.0,,,,
2007-08,2442.0,2.0,111.0,,,,
2007-08,2157.0,0.0,166.0,,,,
2007-08,1973.0,0.0,6.0,,,,
2007-08,1444.0,0.0,0.0,,,,
2007-08,3335.0,4.0,756.0,,,,
2007-08,9579.0,2.0,8.0,,,,
2007-08,10690.0,27.0,1946.0,,,,
2007-08,2425.0,1.0,143.0,,,,
2007-08,11876.0,62.0,809.0,,,,
2007-08,7372.0,24.0,1734.0,,,,
2007-08,7346.0,0.0,0.0,,,,
2007-08,46903.0,0.0,0.0,,,,
2007-08,208.0,0.0,0.0,,,,
2007-08,368.0,0.0,0.0,,,,
2007-08,5010.0,13.0,735.0,,,,
2007-08,3347.0,1.0,240.0,,,,
2007-08,9930.0,0.0,0.0,,,,
2007-08,33112.0,36.0,4662.0,,,,
2007-08,4196.0,0.0,0.0,,,,
2007-08,919.0,0.0,0.0,,,,
2007-08,4.0,0.0,0.0,,,,
2007-08,9222.0,0.0,0.0,,,,
2007-08,8031.0,6.0,1129.0,,,,
2007-08,4840.0,6.0,1705.0,,,,
2007-08,10834.0,1.0,208.0,,,,
2007-08,2052.0,3.0,261.0,,,,
2007-07,5382.0,42.0,1224.0,,,,
2007-07,2063.0,12.0,148.0,,,,
2007-07,4623.0,1.0,339.0,,,,
2007-07,3566.0,23.0,1262.0,,,,
2007-07,13984.0,0.0,0.0,,,,
2007-07,6769.0,0.0,0.0,,,,
2007-07,1709.0,0.0,0.0,,,,
2007-07,515.0,0.0,0.0,,,,
2007-07,0.0,0.0,0.0,,,,
2007-07,10513.0,5.0,345.0,,,,
2007-07,5370.0,20.0,1106.0,,,,
2007-07,19.0,0.0,0.0,,,,
2007-07,0.0,0.0,0.0,,,,
2007-07,2554.0,2.0,488.0,,,,
2007-07,5158.0,0.0,0.0,,,,
2007-07,5919.0,4.0,334.0,,,,
2007-07,1634.0,0.0,81.0,,,,
2007-07,2850.0,1.0,300.0,,,,
2007-07,5737.0,25.0,1379.0,,,,
2007-07,5484.0,1.0,766.0,,,,
2007-07,1928.0,37.0,96.0,,,,
2007-07,0.0,0.0,0.0,,,,
2007-07,2501.0,1.0,60.0,,,,
2007-07,1003.0,0.0,0.0,,,,
2007-07,7462.0,2.0,215.0,,,,
2007-07,6039.0,2.0,357.0,,,,
2007-07,4276.0,61.0,990.0,,,,
2007-07,7137.0,14.0,1049.0,,,,
2007-07,2779.0,5.0,704.0,,,,
2007-07,1393.0,0.0,65.0,,,,
2007-07,1544.0,0.0,108.0,,,,
2007-07,1575.0,1.0,6.0,,,,
2007-07,1191.0,0.0,0.0,,,,
2007-07,2609.0,9.0,548.0,,,,
2007-07,7363.0,0.0,5.0,,,,
2007-07,6783.0,14.0,1510.0,,,,
2007-07,1634.0,0.0,119.0,,,,
2007-07,11280.0,50.0,629.0,,,,
2007-07,4677.0,8.0,1286.0,,,,
2007-07,5806.0,0.0,0.0,,,,
2007-07,38698.0,0.0,0.0,,,,
2007-07,111.0,0.0,0.0,,,,
2007-07,306.0,0.0,0.0,,,,
2007-07,3177.0,9.0,512.0,,,,
2007-07,1994.0,2.0,157.0,,,,
2007-07,6746.0,0.0,0.0,,,,
2007-07,19767.0,40.0,3538.0,,,,
2007-07,2931.0,0.0,0.0,,,,
2007-07,724.0,0.0,0.0,,,,
2007-07,3.0,0.0,0.0,,,,
2007-07,7588.0,0.0,0.0,,,,
2007-07,6002.0,3.0,796.0,,,,
2007-07,3667.0,4.0,1293.0,,,,
2007-07,6362.0,0.0,154.0,,,,
2007-07,1445.0,4.0,174.0,,,,
2007-06,5366.0,104.0,1376.0,,,,
2007-06,1791.0,9.0,187.0,,,,
2007-06,4586.0,3.0,395.0,,,,
2007-06,3371.0,38.0,1312.0,,,,
2007-06,14184.0,0.0,0.0,,,,
2007-06,7012.0,0.0,0.0,,,,
2007-06,1811.0,0.0,0.0,,,,
2007-06,508.0,0.0,0.0,,,,
2007-06,1.0,0.0,0.0,,,,
2007-06,11646.0,2.0,366.0,,,,
2007-06,4948.0,29.0,1158.0,,,,
2007-06,20.0,0.0,0.0,,,,
2007-06,0.0,0.0,0.0,,,,
2007-06,2752.0,5.0,506.0,,,,
2007-06,5062.0,0.0,0.0,,,,
2007-06,5827.0,1.0,305.0,,,,
2007-06,1647.0,0.0,101.0,,,,
2007-06,2805.0,3.0,319.0,,,,
2007-06,5447.0,31.0,1732.0,,,,
2007-06,4729.0,2.0,811.0,,,,
2007-06,1695.0,18.0,109.0,,,,
2007-06,0.0,0.0,0.0,,,,
2007-06,2558.0,0.0,70.0,,,,
2007-06,1126.0,0.0,0.0,,,,
2007-06,7078.0,1.0,247.0,,,,
2007-06,5755.0,1.0,367.0,,,,
2007-06,3481.0,64.0,1085.0,,,,
2007-06,7383.0,14.0,1105.0,,,,
2007-06,3297.0,12.0,774.0,,,,
2007-06,1271.0,0.0,71.0,,,,
2007-06,1863.0,0.0,124.0,,,,
2007-06,1643.0,0.0,1.0,,,,
2007-06,1278.0,0.0,0.0,,,,
2007-06,2775.0,7.0,610.0,,,,
2007-06,7131.0,1.0,9.0,,,,
2007-06,7144.0,23.0,1656.0,,,,
2007-06,1466.0,2.0,120.0,,,,
2007-06,11526.0,57.0,664.0,,,,
2007-06,4579.0,24.0,1451.0,,,,
2007-06,6751.0,0.0,0.0,,,,
2007-06,40076.0,0.0,0.0,,,,
2007-06,152.0,0.0,0.0,,,,
2007-06,298.0,0.0,0.0,,,,
2007-06,2746.0,12.0,503.0,,,,
2007-06,1880.0,2.0,194.0,,,,
2007-06,6523.0,0.0,0.0,,,,
2007-06,18695.0,33.0,3572.0,,,,
2007-06,3210.0,0.0,0.0,,,,
2007-06,633.0,0.0,0.0,,,,
2007-06,1.0,0.0,0.0,,,,
2007-06,6836.0,0.0,0.0,,,,
2007-06,6635.0,3.0,788.0,,,,
2007-06,3176.0,12.0,1417.0,,,,
2007-06,6019.0,0.0,148.0,,,,
2007-06,1604.0,1.0,185.0,,,,
2007-05,4847.0,98.0,1114.0,,,,
2007-05,1951.0,8.0,154.0,,,,
2007-05,4412.0,4.0,387.0,,,,
2007-05,3315.0,23.0,1275.0,,,,
2007-05,14460.0,0.0,0.0,,,,
2007-05,7066.0,0.0,0.0,,,,
2007-05,1794.0,0.0,0.0,,,,
2007-05,542.0,0.0,0.0,,,,
2007-05,39.0,0.0,0.0,,,,
2007-05,11298.0,5.0,326.0,,,,
2007-05,4763.0,31.0,1072.0,,,,
2007-05,25.0,0.0,0.0,,,,
2007-05,0.0,0.0,0.0,,,,
2007-05,2857.0,5.0,501.0,,,,
2007-05,5224.0,0.0,0.0,,,,
2007-05,5272.0,4.0,321.0,,,,
2007-05,1563.0,2.0,82.0,,,,
2007-05,2762.0,1.0,273.0,,,,
2007-05,5081.0,27.0,1442.0,,,,
2007-05,4173.0,4.0,722.0,,,,
2007-05,1687.0,31.0,109.0,,,,
2007-05,0.0,0.0,0.0,,,,
2007-05,2400.0,0.0,83.0,,,,
2007-05,1071.0,0.0,0.0,,,,
2007-05,7253.0,0.0,204.0,,,,
2007-05,5615.0,6.0,349.0,,,,
2007-05,3184.0,62.0,869.0,,,,
2007-05,7273.0,9.0,922.0,,,,
2007-05,3489.0,4.0,775.0,,,,
2007-05,1225.0,0.0,64.0,,,,
2007-05,1779.0,0.0,126.0,,,,
2007-05,1563.0,0.0,2.0,,,,
2007-05,1154.0,0.0,0.0,,,,
2007-05,2594.0,6.0,572.0,,,,
2007-05,7596.0,0.0,3.0,,,,
2007-05,6583.0,18.0,1439.0,,,,
2007-05,1609.0,3.0,105.0,,,,
2007-05,11055.0,55.0,564.0,,,,
2007-05,4657.0,13.0,1365.0,,,,
2007-05,6568.0,0.0,0.0,,,,
2007-05,38683.0,0.0,0.0,,,,
2007-05,120.0,0.0,0.0,,,,
2007-05,326.0,0.0,0.0,,,,
2007-05,2549.0,9.0,470.0,,,,
2007-05,1896.0,4.0,177.0,,,,
2007-05,5531.0,0.0,0.0,,,,
2007-05,18183.0,38.0,3446.0,,,,
2007-05,3241.0,0.0,0.0,,,,
2007-05,778.0,0.0,0.0,,,,
2007-05,5.0,0.0,0.0,,,,
2007-05,6515.0,0.0,0.0,,,,
2007-05,6057.0,3.0,701.0,,,,
2007-05,3204.0,12.0,1279.0,,,,
2007-05,6804.0,1.0,147.0,,,,
2007-05,1560.0,2.0,207.0,,,,
2007-04,5365.0,73.0,1125.0,,,,
2007-04,2301.0,8.0,151.0,,,,
2007-04,4831.0,2.0,385.0,,,,
2007-04,3846.0,24.0,1253.0,,,,
2007-04,14586.0,0.0,0.0,,,,
2007-04,7790.0,0.0,0.0,,,,
2007-04,2137.0,0.0,0.0,,,,
2007-04,615.0,0.0,0.0,,,,
2007-04,0.0,0.0,0.0,,,,
2007-04,10901.0,2.0,327.0,,,,
2007-04,5343.0,20.0,957.0,,,,
2007-04,21.0,0.0,0.0,,,,
2007-04,0.0,0.0,0.0,,,,
2007-04,3170.0,4.0,493.0,,,,
2007-04,6121.0,0.0,0.0,,,,
2007-04,6608.0,0.0,355.0,,,,
2007-04,2594.0,0.0,80.0,,,,
2007-04,3743.0,1.0,325.0,,,,
2007-04,6941.0,33.0,1506.0,,,,
2007-04,4300.0,7.0,674.0,,,,
2007-04,2151.0,29.0,88.0,,,,
2007-04,0.0,0.0,0.0,,,,
2007-04,3040.0,0.0,74.0,,,,
2007-04,1316.0,0.0,0.0,,,,
2007-04,9885.0,4.0,229.0,,,,
2007-04,9169.0,6.0,319.0,,,,
2007-04,3452.0,44.0,831.0,,,,
2007-04,9439.0,9.0,1036.0,,,,
2007-04,3920.0,5.0,721.0,,,,
2007-04,1576.0,1.0,70.0,,,,
2007-04,1955.0,0.0,132.0,,,,
2007-04,2156.0,0.0,1.0,,,,
2007-04,1260.0,0.0,0.0,,,,
2007-04,3039.0,10.0,584.0,,,,
2007-04,10252.0,3.0,7.0,,,,
2007-04,7259.0,24.0,1299.0,,,,
2007-04,2087.0,1.0,108.0,,,,
2007-04,12819.0,60.0,670.0,,,,
2007-04,5761.0,17.0,1219.0,,,,
2007-04,7923.0,0.0,0.0,,,,
2007-04,44995.0,0.0,0.0,,,,
2007-04,84.0,0.0,0.0,,,,
2007-04,391.0,0.0,1.0,,,,
2007-04,2926.0,3.0,456.0,,,,
2007-04,2358.0,0.0,146.0,,,,
2007-04,6549.0,0.0,0.0,,,,
2007-04,18727.0,32.0,3296.0,,,,
2007-04,3644.0,0.0,0.0,,,,
2007-04,1099.0,0.0,0.0,,,,
2007-04,4.0,0.0,0.0,,,,
2007-04,7696.0,0.0,0.0,,,,
2007-04,7098.0,2.0,816.0,,,,
2007-04,4246.0,8.0,1284.0,,,,
2007-04,10879.0,1.0,120.0,,,,
2007-04,1754.0,1.0,180.0,,,,
2007-03,7867.0,71.0,1364.0,,,,
2007-03,2068.0,4.0,153.0,,,,
2007-03,5391.0,2.0,437.0,,,,
2007-03,5122.0,27.0,1462.0,,,,
2007-03,16354.0,0.0,0.0,,,,
2007-03,9579.0,0.0,0.0,,,,
2007-03,2484.0,0.0,0.0,,,,
2007-03,726.0,0.0,0.0,,,,
2007-03,1.0,0.0,0.0,,,,
2007-03,13835.0,2.0,334.0,,,,
2007-03,8108.0,19.0,1210.0,,,,
